id,titulo,localización,precio,Planta,Ascensor,EXT-INT,superficie_m2,habitaciones,baños,terraza,estado,armarios_empotrados,orientacion,año_construccion,calefaccion,aire_acondicionado,direccion,distrito,municipio,zona
107140286,Chalet adosado en venta en Los Robles,Torrelodones,725000,,,,261.0,3.0,3.0,True,Segunda mano/buen estado,True,Este,2007.0,Gas natural,True,,Distrito Los Robles,Torrelodones,"Zona noroeste, Madrid"
107678293,Chalet pareado en venta en calle Abraham Matesanz,Colonia,850000,,,,490.0,7.0,5.0,True,Segunda mano/buen estado,True,,1997.0,Gas natural,True,Calle Abraham Matesanz,Distrito Colonia,Torrelodones,"Zona noroeste, Madrid"
97803427,Chalet adosado en venta en calle José María Moreno s/n,Casco Antiguo,650000,,,,339.0,5.0,4.0,False,Segunda mano/buen estado,True,Sur,1994.0,,False,Calle José María Moreno s/n,Distrito Casco Antiguo,Torrelodones,"Zona noroeste, Madrid"
106469512,Chalet pareado en venta en calle San Valentin,Colonia,1248000,,,,267.0,4.0,3.0,True,Segunda mano/buen estado,True,,,,False,Calle San Valentin,Distrito Colonia,Torrelodones,"Zona noroeste, Madrid"
106256170,Casa o chalet independiente en venta en calle Miño,Salud y Alegría - El Lago,795000,,,,330.0,4.0,3.0,True,Segunda mano/buen estado,True,,,Gas natural,False,Calle Miño,Distrito Los Peñascales,Torrelodones,"Zona noroeste, Madrid"
107150612,Casa o chalet independiente en venta en Los Ángeles - Jarandilla,Torrelodones,900000,,,,450.0,5.0,3.0,False,Segunda mano/buen estado,False,,1980.0,Gasoil,False,,Distrito Los Ángeles - Jarandilla,Torrelodones,"Zona noroeste, Madrid"
106591675,Casa o chalet independiente en venta en Colonia,Torrelodones,880000,,,,467.0,5.0,5.0,True,Segunda mano/buen estado,True,Norte,,Gasoil,True,,Distrito Colonia,Torrelodones,"Zona noroeste, Madrid"
108279651,Casa o chalet independiente en venta en avenida Comunidad de Madrid,La Berzosilla,1200000,,,,630.0,7.0,6.0,True,Segunda mano/buen estado,True,,2006.0,,False,,Distrito La Berzosilla,Torrelodones,"Zona noroeste, Madrid"
104000448,Casa o chalet independiente en venta en calle Veracruz,El Gasco,745000,,,,488.0,5.0,4.0,True,Segunda mano/buen estado,False,,1991.0,,False,Calle Veracruz,Distrito El Gasco,Torrelodones,"Zona noroeste, Madrid"
102562325,Casa o chalet en venta en calle Veracruz,El Gasco,745000,,,,454.0,3.0,2.0,False,Segunda mano/buen estado,False,,,,False,Calle Veracruz,Distrito El Gasco,Torrelodones,"Zona noroeste, Madrid"
96374393,Casa o chalet independiente en venta en El Gasco,Torrelodones,3500000,,,,870.0,7.0,4.0,True,Segunda mano/para reformar,True,Norte,,,False,,Distrito El Gasco,Torrelodones,"Zona noroeste, Madrid"
106473524,Casa o chalet independiente en venta en Salud y Alegría - El Lago,Los Peñascales,1325000,,,,428.0,5.0,6.0,True,Segunda mano/buen estado,True,,,Gas natural,True,,Distrito Los Peñascales,Torrelodones,"Zona noroeste, Madrid"
106923262,Casa o chalet independiente en venta en Salud y Alegría - El Lago,Los Peñascales,1285000,,,,450.0,6.0,5.0,True,Segunda mano/buen estado,True,Sur,1997.0,,True,,Distrito Los Peñascales,Torrelodones,"Zona noroeste, Madrid"
105649165,"Casa o chalet independiente en venta en calle Veracruz, 36",El Gasco,745000,,,,,,,False,,False,,,,True,"Calle Veracruz, 36",Distrito El Gasco,Torrelodones,"Zona noroeste, Madrid"
94105963,Casa o chalet independiente en venta en Los Robles,Torrelodones,1450000,,,,,,,False,,False,,,,True,,Distrito Los Robles,Torrelodones,"Zona noroeste, Madrid"
108070893,"Dúplex en venta en camino de Valladolid, 3",Casco Antiguo,450000,2, Si,Exterior,90.0,3.0,2.0,False,Segunda mano/buen estado,True,Sur,2005.0,,True,,Distrito Casco Antiguo,Torrelodones,"Zona noroeste, Madrid"
107696807,Casa o chalet independiente en venta en calle Baja,El Monte,583000,,,,,,,False,,False,,,,False,Calle Baja,Distrito Los Peñascales,Torrelodones,"Zona noroeste, Madrid"
107716462,Casa o chalet independiente en venta en avenida Comunidad de Madrid,La Berzosilla,1399000,,,,600.0,6.0,5.0,True,Segunda mano/buen estado,False,Sur,,,False,,Distrito La Berzosilla,Torrelodones,"Zona noroeste, Madrid"
107830035,Casa o chalet independiente en venta en calle Veracruz,El Gasco,745000,,,,,,,False,,False,,,,False,Calle Veracruz,Distrito El Gasco,Torrelodones,"Zona noroeste, Madrid"
108105044,"Chalet adosado en venta en calle Manuel Pardo, 1",Colonia,800000,,,,239.0,3.0,3.0,True,Segunda mano/buen estado,True,,,,False,"Calle Manuel Pardo, 1",Distrito Colonia,Torrelodones,"Zona noroeste, Madrid"
107902775,Casa o chalet independiente en venta en La Berzosilla,Torrelodones,1690000,,,,650.0,6.0,6.0,True,Segunda mano/buen estado,True,Sur,,,True,,Distrito La Berzosilla,Torrelodones,"Zona noroeste, Madrid"
104919503,"Chalet adosado en venta en avenida de la Dehesa, 81",Los Ángeles - Jarandilla,590000,,,,,,,False,,False,,,,True,,Distrito Los Ángeles - Jarandilla,Torrelodones,"Zona noroeste, Madrid"
107178693,Casa o chalet en venta en Los Ángeles - Jarandilla,Torrelodones,900000,,,,450.0,6.0,4.0,True,Segunda mano/buen estado,False,Sur,,,False,,Distrito Los Ángeles - Jarandilla,Torrelodones,"Zona noroeste, Madrid"
108578727,Casa o chalet independiente en venta en Casco Antiguo,Torrelodones,1500000,,,,332.0,6.0,4.0,True,Segunda mano/buen estado,True,Norte,2023.0,,True,,Distrito Casco Antiguo,Torrelodones,"Zona noroeste, Madrid"
108247772,Casa o chalet independiente en venta en Salud y Alegría - El Lago,Los Peñascales,1050000,,,,398.0,5.0,3.0,True,Segunda mano/buen estado,True,Norte,,Gas natural,False,,Distrito Los Peñascales,Torrelodones,"Zona noroeste, Madrid"
107986862,Casa o chalet independiente en venta en calle Doctor Huertas,Colonia,564026,,,,315.0,5.0,5.0,True,Segunda mano/para reformar,False,,1991.0,,False,Calle Doctor Huertas,Distrito Colonia,Torrelodones,"Zona noroeste, Madrid"
107600056,Ático en venta en Los Robles,Torrelodones,680000,2, Si,Exterior,180.0,3.0,2.0,True,Segunda mano/buen estado,True,Sur,2020.0,Gas natural,True,,Distrito Los Robles,Torrelodones,"Zona noroeste, Madrid"
106913960,Chalet pareado en venta en calle Arquitecto A. San Roman,Casco Antiguo,635000,,,,333.0,,,False,Segunda mano/buen estado,False,,,,False,Calle Arquitecto A. San Roman,Distrito Casco Antiguo,Torrelodones,"Zona noroeste, Madrid"
105905667,Chalet pareado en venta en calle Arquitecto A. San Roman,Casco Antiguo,635000,,,,333.0,,,False,Segunda mano/buen estado,False,,,,False,Calle Arquitecto A. San Roman,Distrito Casco Antiguo,Torrelodones,"Zona noroeste, Madrid"
108053215,Chalet pareado en venta en El Monte,Los Peñascales,750000,,,,345.0,3.0,3.0,False,Segunda mano/buen estado,True,,,Gas natural,False,,Distrito Los Peñascales,Torrelodones,"Zona noroeste, Madrid"
108079971,Casa o chalet independiente en venta en Centro Comercial - Hospital,Torrelodones,1400000,,,,600.0,6.0,5.0,True,Segunda mano/buen estado,False,Sur,,,False,,Distrito Centro Comercial - Hospital,Torrelodones,"Zona noroeste, Madrid"
108280207,Chalet pareado en venta en Casco Antiguo,Torrelodones,1150000,,,,310.0,5.0,4.0,True,Segunda mano/buen estado,False,,,Bomba de frío/calor,True,,Distrito Casco Antiguo,Torrelodones,"Zona noroeste, Madrid"
108504770,Chalet adosado en venta en calle Arquitecto A. San Roman,Casco Antiguo,635000,,,,,,,False,,False,,,,False,Calle Arquitecto A. San Roman,Distrito Casco Antiguo,Torrelodones,"Zona noroeste, Madrid"
108525689,"Chalet pareado en venta en calle Padre Mundina, 2",El Monte,950000,,,,250.0,4.0,3.0,True,Segunda mano/buen estado,True,Norte,2007.0,,True,"Calle Padre Mundina, 2",Distrito Los Peñascales,Torrelodones,"Zona noroeste, Madrid"
108347910,"Chalet adosado en venta en pasaje del parque, 7",Colonia,680000,,,,170.0,4.0,3.0,True,Segunda mano/buen estado,True,,,,False,,Distrito Colonia,Torrelodones,"Zona noroeste, Madrid"
108530631,"Piso en venta en calle José Sánchez Rubio, 1",Los Ángeles - Jarandilla,600000,1, No,Exterior,102.0,3.0,2.0,True,Segunda mano/buen estado,True,Norte,,,True,"Calle José Sánchez Rubio, 1",Distrito Los Ángeles - Jarandilla,Torrelodones,"Zona noroeste, Madrid"
106461626,"Casa o chalet independiente en venta en avenida Rocío Dúrcal, 2",La Berzosilla,980000,,,,350.0,4.0,4.0,True,Segunda mano/buen estado,True,Oeste,,,True,,Distrito La Berzosilla,Torrelodones,"Zona noroeste, Madrid"
100822922,Casa o chalet independiente en venta en Portillo de la Mina,Fontenebro - Altavista,999000,,,,420.0,8.0,6.0,False,Segunda mano/buen estado,True,,1974.0,,False,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
105068692,Casa o chalet independiente en venta en Fontenebro - Altavista,Collado Villalba,840000,,,,430.0,5.0,5.0,True,Segunda mano/buen estado,True,,,,False,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
103177651,Casa o chalet independiente en venta en Portillo de la Mina,Fontenebro - Altavista,999000,,,,361.0,8.0,6.0,True,Segunda mano/buen estado,True,Sur,1974.0,,False,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
108118945,Chalet pareado en venta en calle Mirador de Cuenca,Fontenebro - Altavista,449000,,,,235.0,4.0,3.0,True,Segunda mano/buen estado,True,Sur,,Gas propano/butano,False,Calle Mirador de Cuenca,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
108364347,Casa o chalet independiente en venta en Parque de la Coruña - Las Suertes,Collado Villalba,1070000,,,,315.0,8.0,4.0,True,Segunda mano/buen estado,True,Sur,2000.0,,False,,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107896930,Chalet adosado en venta en calle Goya,Carlos Ruiz,595000,,,,180.0,5.0,2.0,True,Segunda mano/buen estado,True,,1990.0,,True,Calle Goya,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108413971,Casa o chalet independiente en venta en Fontenebro - Altavista,Collado Villalba,1595000,,,,780.0,4.0,6.0,True,Segunda mano/buen estado,True,,1998.0,,True,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
108350858,Piso en venta en calle Pintor Murillo,Carlos Ruiz,169000,2, Si,Exterior,38.0,,,False,Segunda mano/buen estado,False,,2007.0,,True,Calle Pintor Murillo,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108221730,Piso en venta en calle Islas Cíes,Parque de la Coruña - Las Suertes,340000,,,,102.0,4.0,2.0,True,Segunda mano/buen estado,True,,1974.0,Gas natural,False,Calle Islas Cíes,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107603790,Piso en venta en calle Gabriel García Márquez,Parque de la Coruña - Las Suertes,339000,,,,140.0,4.0,2.0,True,Segunda mano/para reformar,True,Sur,1974.0,Gas natural,True,Calle Gabriel García Márquez,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
103658747,Casa o chalet independiente en venta en Fontenebro - Altavista,Collado Villalba,945000,,,,439.0,3.0,3.0,False,Segunda mano/buen estado,True,,,,False,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
108490002,Casa o chalet independiente en venta en calle Prados del Castrillo,Villalba Estación,820000,,,,240.0,6.0,4.0,True,Segunda mano/buen estado,True,Sur,1977.0,Gas natural,False,Calle Prados del Castrillo,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
106125723,Casa o chalet en venta en Fontenebro - Altavista,Collado Villalba,840000,,,,430.0,5.0,5.0,True,Segunda mano/buen estado,True,Norte,,,False,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
106849561,Chalet pareado en venta en Fontenebro - Altavista,Collado Villalba,595000,,,,259.0,3.0,4.0,True,Segunda mano/buen estado,True,,2007.0,Gas natural,False,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
107607949,"Chalet adosado en venta en paseo del Belmás, 12",Villalba Pueblo,517000,,,,307.0,4.0,3.0,True,Segunda mano/buen estado,False,Sur,1993.0,,False,,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
108260757,Piso en venta en calle Playa Samil,Parque de la Coruña - Las Suertes,335000,2, Si,Exterior,120.0,4.0,2.0,True,Segunda mano/buen estado,True,Oeste,1990.0,Gas natural,False,Calle Playa Samil,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
87384107,Piso en venta en Jazmines,Los Valles,302000,Bajo , Si,Exterior,104.0,2.0,,True,Segunda mano/buen estado,True,Sur,,,False,,Distrito Los Valles,Collado Villalba,"Zona noroeste, Madrid"
108259420,Piso en venta en avenida de las Eras,Los Valles,339900,1, Si,Exterior,101.0,3.0,2.0,False,Segunda mano/buen estado,True,Este,2007.0,Gas natural,False,,Distrito Los Valles,Collado Villalba,"Zona noroeste, Madrid"
106995492,Chalet pareado en venta en calle Anacleto López,Villalba Pueblo,490000,,,,280.0,3.0,3.0,True,Segunda mano/buen estado,True,Sur,1992.0,,False,Calle Anacleto López,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
108123603,Casa o chalet independiente en venta en Dehesa - El Soto,Collado Villalba,1018000,,,,446.0,4.0,4.0,True,Segunda mano/buen estado,True,Sur,,,False,,Distrito Dehesa - El Soto,Collado Villalba,"Zona noroeste, Madrid"
108660162,"Piso en venta en calle Cordel de Valladolid, 6",Los Negrales,224000,,,,53.0,,,False,Segunda mano/buen estado,True,Norte,2008.0,Gas natural,False,"Calle Cordel de Valladolid, 6",Distrito Los Negrales,Collado Villalba,"Zona noroeste, Madrid"
108660149,"Piso en venta en calle Cordel de Valladolid, 6",Los Negrales,218000,,,,55.0,,,False,Segunda mano/buen estado,True,Este,,Gas natural,True,"Calle Cordel de Valladolid, 6",Distrito Los Negrales,Collado Villalba,"Zona noroeste, Madrid"
108657007,Piso en venta en Urbanizacion Los Valles,Los Valles,359000,1, Si,Exterior,89.0,3.0,,True,Segunda mano/buen estado,False,,1977.0,Gas natural,False,,Distrito Los Valles,Collado Villalba,"Zona noroeste, Madrid"
108658284,Piso en venta en Parque de la Coruña - Las Suertes,Collado Villalba,380000,2, Si,Exterior,95.0,2.0,2.0,True,Segunda mano/buen estado,True,Oeste,2005.0,Gas natural,False,,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107896918,Chalet adosado en venta en calle Goya,Carlos Ruiz,745000,,,,180.0,9.0,4.0,True,Segunda mano/buen estado,True,,1990.0,,True,Calle Goya,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
107532380,Piso en venta en avenida de Honorio Lozano,Villalba Estación,269900,4, Si,Exterior,108.0,4.0,,True,Segunda mano/buen estado,True,Sur,1970.0,Gas natural,True,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
106058358,Casa o chalet independiente en venta en Fontenebro - Altavista,Collado Villalba,950000,,,,557.0,5.0,4.0,True,Segunda mano/buen estado,False,,,,False,,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
107632253,Piso en venta en La Fuente s/n,Villalba Estación,245000,3, No,Exterior,85.0,3.0,,True,Segunda mano/buen estado,True,,,Gas natural,False,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108348679,Piso en venta en calle Pintor Murillo,Carlos Ruiz,160000,1, No,Exterior,85.0,3.0,,True,Segunda mano/buen estado,False,Oeste,1975.0,Gas natural,False,Calle Pintor Murillo,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108113111,Piso en venta en calle de Semisierra,Los Negrales,219900,2, No,Exterior,71.0,3.0,,True,Segunda mano/buen estado,True,Norte,,Gas natural,False,Calle de Semisierra,Distrito Los Negrales,Collado Villalba,"Zona noroeste, Madrid"
107563414,Piso en venta en Urbanización Parquesierra,Los Negrales,180000,,,,70.0,2.0,,False,Segunda mano/buen estado,True,,1971.0,Gas natural,False,,Distrito Los Negrales,Collado Villalba,"Zona noroeste, Madrid"
106108745,Piso en venta en camino de la Fonda,Villalba Pueblo,270000,,,,,,,False,,False,,,,False,,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
106211353,Casa o chalet independiente en venta en calle Dehesa Nueva,Villalba Pueblo,550000,,,,152.0,4.0,2.0,True,Segunda mano/buen estado,True,Norte,1970.0,Gas propano/butano,False,Calle Dehesa Nueva,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
107869287,Piso en venta en calle Virgen del Pilar,Villalba Estación,275000,1, No,Exterior,123.0,3.0,2.0,False,Segunda mano/buen estado,True,Sur,1989.0,Eléctrica,False,Calle Virgen del Pilar,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
107634860,Piso en venta en La Fuente,Villalba Estación,225000,,,,85.0,3.0,,True,Segunda mano/para reformar,True,,,Gas natural,False,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108222454,Chalet adosado en venta en calle Gabriel García Márquez,Parque de la Coruña - Las Suertes,550000,,,,201.0,5.0,3.0,True,Segunda mano/buen estado,True,Norte,1991.0,Gas natural,False,Calle Gabriel García Márquez,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107497323,Chalet adosado en venta en cruz,Villalba Estación,222000,,,,104.0,3.0,,False,Segunda mano/para reformar,False,Norte,1927.0,Gas natural,False,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108041299,Piso en venta en calle Asturias,Carlos Ruiz,199999,,,,97.0,3.0,2.0,True,Segunda mano/para reformar,True,Norte,1979.0,Bomba de frío/calor,True,Calle Asturias,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
103452643,Casa o chalet independiente en venta en calle San José,Carlos Ruiz,380000,,,,185.0,5.0,3.0,True,Segunda mano/buen estado,True,,1967.0,Gasoil,True,Calle San José,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
106972832,Ático en venta en calle Rafael Alberti,Villalba Estación,239000,,,,83.0,2.0,2.0,True,Segunda mano/buen estado,True,Norte,2002.0,Gas natural,False,Calle Rafael Alberti,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108457378,Chalet adosado en venta en Ur Balconada,Villalba Pueblo,565000,,,,226.0,3.0,4.0,True,Segunda mano/buen estado,True,,1989.0,,False,,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
106907759,"Piso en venta en travesía Venta, 6",Villalba Estación,199000,3, No,Exterior,,,,False,,False,,,,True,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108602164,Piso en venta en calle Maestro Serrano,Carlos Ruiz,160900,1, No,Exterior,89.0,4.0,,True,Segunda mano/buen estado,False,Norte,1974.0,Eléctrica,False,Calle Maestro Serrano,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108543650,Piso en venta en calle Río Nalón,Villalba Pueblo,294900,,,,83.0,3.0,2.0,False,Segunda mano/buen estado,True,Sur,2004.0,Gas natural,False,Calle Río Nalón,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
108640817,Piso en venta en calle Real,Villalba Estación,389000,3, Si,Exterior,143.0,4.0,2.0,True,Segunda mano/buen estado,True,Sur,1970.0,Gas natural,False,Calle Real,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108049620,Piso en venta en calle Pico de la Sierrona,Parque de la Coruña - Las Suertes,299000,,,,123.0,4.0,2.0,True,Segunda mano/buen estado,True,Sur,1992.0,,False,Calle Pico de la Sierrona,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
105291157,Piso en venta en calle Virgen del Pilar,Villalba Estación,259900,Bajo , Si,Exterior,81.0,2.0,,False,Segunda mano/buen estado,True,Sur,2008.0,Gas natural,False,Calle Virgen del Pilar,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108125728,Casa o chalet independiente en venta en Dehesa - El Soto,Collado Villalba,1018000,,,,446.0,4.0,4.0,True,Segunda mano/buen estado,True,Sur,,,False,,Distrito Dehesa - El Soto,Collado Villalba,"Zona noroeste, Madrid"
107063995,Casa o chalet independiente en venta en calle Mestas,Parque de la Coruña - Las Suertes,113764,,,,58.0,,,False,Segunda mano/para reformar,False,Sur,1940.0,,False,Calle Mestas,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107468983,Casa o chalet independiente en venta en la fuente,Villalba Estación,300000,,,,110.0,3.0,2.0,False,Segunda mano/buen estado,False,Norte,1950.0,,False,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
107036491,Casa o chalet independiente en venta en calle de la Cruz,Parque de la Coruña - Las Suertes,340550,,,,224.0,9.0,3.0,False,Segunda mano/para reformar,True,Oeste,1952.0,,False,Calle de la Cruz,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107998125,Piso en venta en calle Cervantes,Carlos Ruiz,160000,1, No,Exterior,,,,False,,False,,,,False,Calle Cervantes,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108429021,Piso en venta en calle Maestro Serrano,Carlos Ruiz,175000,3, No,Exterior,74.0,3.0,,True,Segunda mano/para reformar,False,,1975.0,,False,Calle Maestro Serrano,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108580427,Casa o chalet independiente en venta en calle Ruperto Chapí s/n,Los Negrales,596000,,,,235.0,4.0,3.0,True,Segunda mano/buen estado,True,Norte,1979.0,,False,Calle Ruperto Chapí s/n,Distrito Los Negrales,Collado Villalba,"Zona noroeste, Madrid"
108429996,Ático en venta en calle Velázquez,Carlos Ruiz,215000,,,,61.0,,,True,Segunda mano/buen estado,True,,2009.0,Gas natural,False,Calle Velázquez,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108516404,"Piso en venta en calle Marqués de la Valdavia, 18",Villalba Estación,219500,Bajo , No,Exterior,80.0,3.0,,True,Segunda mano/buen estado,False,Oeste,1960.0,Gas natural,False,"Calle Marqués de la Valdavia, 18",Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108537983,Casa o chalet independiente en venta en Altavista,Villalba Estación,495000,,,,275.0,3.0,3.0,True,Segunda mano/buen estado,True,Sur,,,False,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108515780,Chalet pareado en venta en calle Mirador Sierra de Madrid,Fontenebro - Altavista,424900,,,,210.0,5.0,3.0,True,Segunda mano/buen estado,True,Sur,1991.0,Gas natural,False,Calle Mirador Sierra de Madrid,Distrito Fontenebro - Altavista,Collado Villalba,"Zona noroeste, Madrid"
108584857,Casa o chalet independiente en venta en calle Libertad,Villalba Pueblo,695000,,,,230.0,5.0,3.0,False,Segunda mano/buen estado,False,Sur,1921.0,Gas natural,False,Calle Libertad,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
107278895,Casa o chalet independiente en venta en calle Segovia,Villalba Estación,490000,,,,100.0,3.0,,False,Segunda mano/para reformar,False,,1956.0,,False,Calle Segovia,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
107278895,Casa o chalet independiente en venta en calle Segovia,Villalba Estación,490000,,,,100.0,3.0,,False,Segunda mano/para reformar,False,,1956.0,,False,Calle Segovia,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
107930184,Casa o chalet independiente en venta en collado villalba s/n,Villalba Estación,989000,,,,346.0,4.0,3.0,True,Segunda mano/buen estado,True,Norte,,,True,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108586397,Chalet pareado en venta en Sierra De Cazorla,Villalba Estación,695000,,,,245.0,4.0,3.0,False,Segunda mano/buen estado,True,Sur,2006.0,Gas natural,True,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
104806947,"Piso en venta en plaza 4 caños, 4",Villalba Pueblo,238000,3, No,Interior,61.0,2.0,,True,Segunda mano/buen estado,True,Norte,,Bomba de frío/calor,True,"Plaza 4 caños, 4",Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
108434602,"Piso en venta en Urbanización Pryconsa, 23",Parque de la Coruña - Las Suertes,290000,,,,,,,False,,False,,,,False,,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107456286,Chalet adosado en venta en calle Entrevías,Carlos Ruiz,420000,,,,141.0,5.0,3.0,True,Segunda mano/buen estado,True,,1989.0,Gas propano/butano,False,Calle Entrevías,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108004460,Casa de pueblo en venta en calle Virgen de el Enebral,Villalba Pueblo,225000,,,,120.0,2.0,,True,Segunda mano/buen estado,True,Oeste,,Eléctrica,False,Calle Virgen de el Enebral,Distrito Villalba Pueblo,Collado Villalba,"Zona noroeste, Madrid"
108418857,Piso en venta en avenida Siete Picos,Parque de la Coruña - Las Suertes,239000,,,,95.0,3.0,2.0,True,Segunda mano/buen estado,True,,1974.0,Gas natural,False,,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
107503525,Piso en venta en avenida Pardo Santallana,Carlos Ruiz,179000,,,,,,,False,,False,,,,True,,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
107385632,Piso en venta en calle Pico de la Maliciosa,Parque de la Coruña - Las Suertes,238000,4, No,Exterior,80.0,3.0,,False,Segunda mano/buen estado,True,,1975.0,Eléctrica,False,Calle Pico de la Maliciosa,Distrito Parque de la Coruña - Las Suertes,Collado Villalba,"Zona noroeste, Madrid"
106860601,Piso en venta en calle Ignacio González Serrano,Carlos Ruiz,259000,,,,81.0,3.0,,True,Segunda mano/buen estado,True,,1980.0,Gas natural,False,Calle Ignacio González Serrano,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
108566594,Dúplex en venta en avenida de Honorio Lozano,Villalba Estación,269000,,,,90.0,2.0,2.0,True,Segunda mano/buen estado,True,Oeste,,Gas natural,False,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
107247990,Casa o chalet independiente en venta en calle Maestro Serrano,Carlos Ruiz,399000,,,,255.0,5.0,2.0,True,Segunda mano/para reformar,True,,,Gas natural,False,Calle Maestro Serrano,Distrito Carlos Ruiz,Collado Villalba,"Zona noroeste, Madrid"
107541136,Ático en venta en calle Federico García Lorca,Villalba Estación,270000,5, Si,Exterior,74.0,2.0,,False,Segunda mano/buen estado,True,Norte,2001.0,Eléctrica,True,Calle Federico García Lorca,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
108213515,Piso en venta en calle de Semisierra,Los Negrales,250000,,,,75.0,3.0,,True,Segunda mano/buen estado,True,Sur,1975.0,Eléctrica,False,Calle de Semisierra,Distrito Los Negrales,Collado Villalba,"Zona noroeste, Madrid"
108529327,Piso en venta en Villalba Estación,Collado Villalba,375000,5, Si,Exterior,139.0,3.0,2.0,True,Segunda mano/buen estado,True,Norte,,,False,,Distrito Villalba Estación,Collado Villalba,"Zona noroeste, Madrid"
