id,titulo,localización,precio,vivienda,superficie_m2,habitaciones,baños,terraza,estado,armarios_empotrados,orientacion,año_construccion,calefaccion,aire_acondicionado,direccion,distrito,municipio,zona
108093103,Alquiler de piso en calle Antonio Machado,Villanueva de la Cañada,1200,piso,42,0,1,False,Segunda mano/buen estado,True,Sur,1999.0,Gas natural,False,Calle Antonio Machado,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108504014,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,825,piso,22,0,1,False,Segunda mano/buen estado,True,Este,2018.0,Bomba de frío/calor,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108053550,Alquiler de estudio en calle Francisco Pizarro,Villanueva de la Cañada,1000,estudio,45,0,1,False,Segunda mano/buen estado,False,Oeste,,Gas natural,True,Calle Francisco Pizarro,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108615776,Alquiler de piso en calle Cristo,Villanueva de la Cañada,1600,piso,100,2,2,True,Segunda mano/buen estado,True,Este,1995.0,Gas natural,True,Calle Cristo,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108551515,Alquiler de chalet pareado en calle Sorolla,Villanueva de la Cañada,2600,chalet,207,4,3,False,Segunda mano/buen estado,True,Sur,1995.0,Gas natural,True,Calle Sorolla,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108339628,Alquiler de chalet adosado en calle Miguel de Cervantes,Villanueva de la Cañada,2900,chalet,230,5,3,True,Segunda mano/buen estado,True,,1997.0,Calefacción individual,False,Calle Miguel de Cervantes,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108377013,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1800,piso,84,3,1,True,Segunda mano/buen estado,True,Oeste,,Gas natural,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
97610410,Alquiler de estudio en País Vasco,Villanueva de la Cañada,1100,estudio,70,0,1,True,Segunda mano/buen estado,True,Sur,2010.0,Bomba de frío/calor,False,,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108004819,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1150,piso,50,0,1,False,Segunda mano/buen estado,True,Sur,1999.0,Bomba de frío/calor,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
98676453,Alquiler de casa o chalet independiente en Villafranca del Castillo,Villanueva de la Cañada,3950,casa,511,4,4,False,Segunda mano/buen estado,True,,,,True,,Distrito Villafranca del Castillo,Villanueva de la Cañada,"Zona noroeste, Madrid"
108573506,Alquiler de estudio en calle Sierra Morena,Villanueva de la Cañada,800,estudio,24,0,1,False,Segunda mano/buen estado,False,,2005.0,Gas,False,Calle Sierra Morena,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108543651,"Alquiler de piso en calle Sierra de Aitana, 9",Villanueva de la Cañada,1550,piso,75,2,2,False,Segunda mano/buen estado,True,,2006.0,Gas natural,False,"Calle Sierra de Aitana, 9",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
105366657,Alquiler de estudio en calle Paraguay,Villanueva de la Cañada,950,estudio,31,0,1,True,Segunda mano/buen estado,True,Norte,2012.0,Gas natural,False,Calle Paraguay,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
104375724,Alquiler de piso en calle Eras de Móstoles,Villanueva de la Cañada,1350,piso,55,0,1,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle Eras de Móstoles,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108543653,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1590,piso,85,2,2,True,Segunda mano/buen estado,True,,,Gas natural,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108527381,Alquiler de piso en Raya del Palancar - Guadamonte,Villanueva de la Cañada,900,piso,35,0,1,False,Segunda mano/buen estado,False,,,Eléctrica,False,,Distrito Raya del Palancar - Guadamonte,Villanueva de la Cañada,"Zona noroeste, Madrid"
108497185,"Alquiler de piso en calle Albinoni, 13",Villanueva de la Cañada,1250,piso,57,0,1,False,Segunda mano/buen estado,True,Norte,,Gas natural,False,"Calle Albinoni, 13",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108391028,"Alquiler de estudio en calle Ochagavía, 5",Villanueva de la Cañada,1250,estudio,35,0,1,False,Segunda mano/buen estado,True,Este,,,True,"Calle Ochagavía, 5",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
107848617,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1400,piso,65,2,1,False,Segunda mano/buen estado,False,,1997.0,Calefacción individual,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108399033,"Alquiler de chalet pareado en calle Roncesvalles, 12",Villanueva de la Cañada,1500,chalet,320,10,6,True,Segunda mano/buen estado,True,Sur,,Gas,True,"Calle Roncesvalles, 12",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
105302223,Alquiler de piso en calle Eras de Móstoles,Villanueva de la Cañada,1450,piso,55,0,1,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle Eras de Móstoles,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108140529,Alquiler de piso en avenida de Castilla y León,Villanueva de la Cañada,1590,piso,85,2,1,True,Segunda mano/buen estado,True,Sur,2014.0,Gas natural,True,,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108005401,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1150,piso,40,0,1,False,Segunda mano/buen estado,True,,,,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
106855597,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1100,piso,50,0,1,False,Segunda mano/buen estado,True,,,Calefacción individual,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108140529,Alquiler de piso en avenida de Castilla y León,Villanueva de la Cañada,1590,piso,85,2,1,True,Segunda mano/buen estado,True,Sur,2014.0,Gas natural,True,,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
36822207,Alquiler de chalet pareado en Villanueva de la Cañada,Villanueva de la Cañada,2500,chalet,290,5,4,True,Segunda mano/buen estado,True,Sur,,Gas natural,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108243944,"Alquiler de piso en calle Ecuador, 15",Villanueva de la Cañada,1100,piso,60,0,1,True,Segunda mano/buen estado,True,Norte,,,False,"Calle Ecuador, 15",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
106521542,"Alquiler de estudio en c/vivero, 5",Villanueva de la Cañada,900,estudio,22,0,1,True,Segunda mano/buen estado,True,Norte,,,False,,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108073666,"Alquiler de piso en calle Carretas, 15",Villanueva de la Cañada,1380,piso,70,0,1,True,Segunda mano/buen estado,True,,,Gas,True,"Calle Carretas, 15",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108417703,"Alquiler de estudio en calle Navarra, 58",Villanueva de la Cañada,1000,estudio,45,0,1,True,Segunda mano/buen estado,True,Sur,,,True,"Calle Navarra, 58",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
104567581,Alquiler de piso en calle Santa Teresa de Jesús,Villanueva de la Cañada,1900,piso,90,3,2,False,Segunda mano/buen estado,False,Este,,Eléctrica,True,Calle Santa Teresa de Jesús,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108462829,Alquiler de casa o chalet independiente en Villafranca del Castillo,Villanueva de la Cañada,4500,casa,370,5,6,False,Segunda mano/buen estado,True,,1976.0,Gas natural,False,,Distrito Villafranca del Castillo,Villanueva de la Cañada,"Zona noroeste, Madrid"
108592569,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1600,piso,78,2,1,True,Segunda mano/buen estado,True,Sur,2000.0,Bomba de frío/calor,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108446491,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1100,piso,37,0,1,False,Segunda mano/buen estado,True,Sur,2008.0,Gas natural,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108150175,Alquiler de estudio en calle Pais Vasco,Villanueva de la Cañada,1100,estudio,35,0,1,False,Segunda mano/buen estado,False,Sur,2023.0,,False,Calle Pais Vasco,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108171889,Alquiler de estudio en Villanueva de la Cañada,Villanueva de la Cañada,1200,estudio,46,0,1,True,Segunda mano/buen estado,False,Sur,2010.0,Bomba de frío/calor,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108093655,Alquiler de estudio en Villanueva de la Cañada,Villanueva de la Cañada,950,estudio,30,0,1,False,Segunda mano/buen estado,False,Norte,2009.0,Gas,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108171847,Alquiler de estudio en Villanueva de la Cañada,Villanueva de la Cañada,1300,estudio,30,0,1,False,Segunda mano/buen estado,True,Sur,2020.0,Bomba de frío/calor,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108570118,Alquiler de piso en CL Miralrio,Villanueva de la Cañada,1500,piso,131,3,2,False,Segunda mano/buen estado,True,Sur,2001.0,Gas natural,True,,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108370187,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1600,piso,86,2,1,True,Segunda mano/buen estado,True,Norte,2000.0,Gas natural,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108542845,Alquiler de estudio en calle Aragón,Villanueva de la Cañada,900,estudio,35,0,1,False,Segunda mano/buen estado,False,,2010.0,Gas natural,False,Calle Aragón,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
107140754,Alquiler de estudio en Villanueva de la Cañada,Villanueva de la Cañada,900,estudio,22,0,1,False,Segunda mano/buen estado,True,Norte,2004.0,Calefacción individual,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
95727497,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1150,piso,50,0,1,False,Segunda mano/buen estado,True,,2022.0,Calefacción individual,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
108278495,Alquiler de chalet pareado en Villanueva de la Cañada,Villanueva de la Cañada,3675,chalet,236,6,4,True,Segunda mano/buen estado,True,,,,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
107157835,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1100,piso,50,0,1,False,Segunda mano/buen estado,True,,,Gas natural,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
107976812,"Alquiler de casa o chalet independiente en calle Cuba, 8",Villanueva de la Cañada,1800,casa,66,2,2,True,Segunda mano/buen estado,False,Norte,,Bomba de frío/calor,True,"Calle Cuba, 8",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
107615423,Alquiler de estudio en Villanueva de la Cañada,Villanueva de la Cañada,1000,estudio,40,0,1,True,Segunda mano/buen estado,True,,,Calefacción individual,True,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
107028652,"Alquiler de ático en calle Lope de Vega, 20",Villanueva de la Cañada,940,ático,66,0,1,True,Segunda mano/buen estado,True,Norte,,,True,"Calle Lope de Vega, 20",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
94863598,"Alquiler de piso en calle Jacinto Benavente, 3",Villanueva de la Cañada,1500,piso,65,0,1,False,Segunda mano/buen estado,True,Norte,,,False,"Calle Jacinto Benavente, 3",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
34498105,"Alquiler de piso en calle roncesvalles, 13",Villanueva de la Cañada,975,piso,60,0,1,True,Segunda mano/buen estado,False,Sur,,Gas,False,"Calle roncesvalles, 13",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108573363,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1200,piso,70,0,1,True,Segunda mano/buen estado,True,Este,,Gas natural,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
107669523,"Alquiler de piso en mostoles, 1",Villanueva de la Cañada,1300,piso,65,0,1,False,Segunda mano/buen estado,True,,,Calefacción individual,True,,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108339250,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1450,piso,99,2,2,False,Segunda mano/buen estado,False,,,,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
106811704,"Alquiler de piso en calle Olivar, 4",Villanueva de la Cañada,1750,piso,69,2,1,False,Segunda mano/buen estado,False,,,,False,"Calle Olivar, 4",Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108707889,Alquiler de piso en calle Nuestra Señora de Belvis,Miramadrid,1500,piso,105,3,2,False,Segunda mano/buen estado,True,Sur,2007.0,Calefacción individual,False,Calle Nuestra Señora de Belvis,Distrito Miramadrid,Paracuellos de Jarama,"Zona norte, Madrid"
108284687,Alquiler de piso en calle de Barbastro,Arroyo de la Vega,1750,piso,91,3,2,False,Segunda mano/buen estado,True,,,Gas natural,False,Calle de Barbastro,Distrito Arroyo de la Vega,La Moraleja,"Zona norte, Madrid"
108706698,"Alquiler de piso en calle Pizarro, 2",Pedrezuela,850,piso,75,2,1,False,Segunda mano/buen estado,True,Oeste,,Eléctrica,False,"Calle Pizarro, 2",,Pedrezuela,"Zona norte, Madrid"
108705324,Alquiler de piso en avenida Valdelasfuentes,Sta. Bárbara-La Zaporra,1800,piso,120,3,2,True,Segunda mano/buen estado,True,,2001.0,Gas natural,True,,Distrito Sta. Bárbara-La Zaporra,San Sebastián de los Reyes,"Zona norte, Madrid"
108706582,"Alquiler de estudio en calle de Fuerteventura, 5",Pol. Industrial norte,800,estudio,40,0,1,True,Segunda mano/buen estado,False,,,,True,"Calle de Fuerteventura, 5",Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
103515411,Alquiler de piso en plaza de Rosa Chacel,Alcobendas Centro,1150,piso,89,2,1,True,Segunda mano/buen estado,True,,,Gas natural,True,Plaza de Rosa Chacel,Distrito Alcobendas Centro,Alcobendas,"Zona norte, Madrid"
108705810,Alquiler de piso en Vega de la Moraleja,San Sebastián de los Reyes,2400,piso,142,3,2,True,Segunda mano/buen estado,True,,,Gas natural,True,,Distrito Vega de la Moraleja,San Sebastián de los Reyes,"Zona norte, Madrid"
108698337,Alquiler de casa o chalet en calle de San Sebastián de los Reyes,Valdetorres de Jarama,1650,casa,237,4,2,False,Segunda mano/buen estado,True,,,Calefacción individual,False,Calle de San Sebastián de los Reyes,,Valdetorres de Jarama,"Zona norte, Madrid"
108705771,Alquiler de piso en calle del Talgo,San Crispín - La Estación Consorcio,945,piso,67,2,2,False,Segunda mano/buen estado,True,,,,False,Calle del Talgo,Distrito San Crispín - La Estación Consorcio,Colmenar Viejo,"Zona norte, Madrid"
108691559,Alquiler de chalet pareado en Encinar de los Reyes,La Moraleja,5700,chalet,371,5,5,False,Segunda mano/buen estado,False,Sur,,,True,,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108705335,Alquiler de chalet pareado en calle Enrique Lafuente Ferrari,Encinar de los Reyes,5700,chalet,370,5,5,True,Segunda mano/buen estado,True,Este,2000.0,Gas natural,True,Calle Enrique Lafuente Ferrari,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108693889,Alquiler de chalet pareado en Encinar de los Reyes,La Moraleja,6500,chalet,375,5,6,False,Segunda mano/buen estado,False,Sur,,,True,,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108705109,Alquiler de piso en calle Hermanos Sanz,Centro Urbano,1050,piso,48,0,1,False,Segunda mano/buen estado,False,Sur,,Eléctrica,False,Calle Hermanos Sanz,Distrito Centro Urbano,San Sebastián de los Reyes,"Zona norte, Madrid"
108650985,"Alquiler de piso en avenida de Extremadura, 12",Praderón,1285,piso,91,3,2,False,Segunda mano/buen estado,True,,,Gas natural,False,,Distrito Praderón,San Sebastián de los Reyes,"Zona norte, Madrid"
89412418,Alquiler de piso en Dehesa Vieja-Puente Cultural,San Sebastián de los Reyes,1500,piso,80,2,2,True,Segunda mano/buen estado,True,,,,False,,Distrito Dehesa Vieja-Puente Cultural,San Sebastián de los Reyes,"Zona norte, Madrid"
107431761,Alquiler de piso en Encinar de los Reyes,La Moraleja,4000,piso,200,4,4,True,Segunda mano/buen estado,True,Sur,,Gas natural,True,,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108704303,"Alquiler de piso en paseo de Europa, 122",Pol. Industrial sur,1850,piso,105,3,2,True,Segunda mano/buen estado,True,,,,True,,Distrito Pol. Industrial sur,San Sebastián de los Reyes,"Zona norte, Madrid"
88000885,Alquiler de piso en Encinar de los Reyes,La Moraleja,2900,piso,130,3,2,True,Segunda mano/buen estado,True,Este,,Gas natural,True,,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108704473,Alquiler de estudio en calle de Fuerteventura,Pol. Industrial norte,800,estudio,24,0,1,True,Segunda mano/buen estado,False,Norte,2025.0,Bomba de frío/calor,True,Calle de Fuerteventura,Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
105991872,"Alquiler de piso en avenida de la Ermita, 1",Arroyo de la Vega,1440,piso,73,2,2,True,Segunda mano/buen estado,True,,,,False,,Distrito Arroyo de la Vega,La Moraleja,"Zona norte, Madrid"
108704225,Alquiler de dúplex en carretera de Fuencarral,Valdelacasa,1350,dúplex,73,0,2,True,Segunda mano/buen estado,True,Este,2006.0,Bomba de frío/calor,True,,Distrito Valdelacasa,Alcobendas,"Zona norte, Madrid"
93655532,Alquiler de dúplex en avenida Cerro Del Águila,Pol. Industrial sur,1250,dúplex,78,0,1,False,Segunda mano/buen estado,True,Norte,2008.0,Bomba de frío/calor,True,,Distrito Pol. Industrial sur,San Sebastián de los Reyes,"Zona norte, Madrid"
108704186,Alquiler de chalet adosado en calle de Federico García Lorca,Rosa Luxemburgo,2000,chalet,170,4,3,False,Segunda mano/buen estado,True,,,Gas natural,True,Calle de Federico García Lorca,Distrito Rosa Luxemburgo,San Sebastián de los Reyes,"Zona norte, Madrid"
108630797,"Alquiler de piso en avenida del Cerro del Águila, 2",Pol. Industrial sur,1300,piso,63,0,1,False,Segunda mano/buen estado,True,Sur,2024.0,Bomba de frío/calor,False,,Distrito Pol. Industrial sur,San Sebastián de los Reyes,"Zona norte, Madrid"
108696072,Alquiler de piso en El Soto de la Moraleja,La Moraleja,2500,piso,95,2,2,True,Segunda mano/buen estado,True,Sur,1977.0,Gas natural,True,,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
107812778,Alquiler de piso en camino de los Jardines,La Moraleja urbanización,3500,piso,160,3,2,True,Segunda mano/buen estado,True,,2024.0,Calefacción individual,True,,Distrito La Moraleja urbanización,La Moraleja,"Zona norte, Madrid"
108703741,"Alquiler de casa o chalet independiente en parque sur, 29",San Crispín - La Estación Consorcio,2500,casa,460,4,4,True,Segunda mano/buen estado,True,,,Calefacción individual,False,,Distrito San Crispín - La Estación Consorcio,Colmenar Viejo,"Zona norte, Madrid"
108330952,Alquiler de piso en calle de la Kerria,El Soto de la Moraleja,4200,piso,300,5,4,True,Segunda mano/buen estado,False,,1977.0,Gas natural,True,Calle de la Kerria,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
108699345,"Alquiler de estudio en calle de Fuerteventura, 7",Pol. Industrial norte,950,estudio,36,0,1,True,Segunda mano/buen estado,False,Sur,,Calefacción individual,True,"Calle de Fuerteventura, 7",Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
107219019,Alquiler de estudio en calle de Fuerteventura,Pol. Industrial norte,1100,estudio,30,0,1,True,Segunda mano/buen estado,False,,2024.0,Eléctrica,True,Calle de Fuerteventura,Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
108702083,"Alquiler de piso en avenida de Castilla y León, 11",Primera Fase - Nuevo Tres Cantos,1300,piso,70,2,1,False,Segunda mano/buen estado,True,Sur,,,False,,Distrito Primera Fase - Nuevo Tres Cantos,Tres Cantos,"Zona norte, Madrid"
108247154,Alquiler de casa o chalet independiente en paseo del Embajador,Ciudalcampo,5000,casa,580,7,6,True,Segunda mano/buen estado,False,,,,True,,,Ciudalcampo,"Zona norte, Madrid"
108702044,"Alquiler de dúplex en Talamanca de jarama, 1",Talamanca de Jarama,775,dúplex,80,2,2,False,Segunda mano/buen estado,True,Norte,,,True,,,Talamanca de Jarama,"Zona norte, Madrid"
108406844,Alquiler de piso en camino Nuevo,El Soto de la Moraleja,5500,piso,277,6,4,False,Segunda mano/buen estado,True,,,Calefacción central,True,,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
34815375,"Alquiler de piso en calle Hontanillas, 8",Centro Urbano,900,piso,53,0,1,False,Segunda mano/buen estado,True,Sur,,Gas natural,False,"Calle Hontanillas, 8",Distrito Centro Urbano,San Sebastián de los Reyes,"Zona norte, Madrid"
108240001,Alquiler de piso en El Soto de la Moraleja,La Moraleja,3980,piso,295,4,4,True,Segunda mano/buen estado,True,Este,1977.0,Gas natural,True,,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
108701176,Alquiler de piso en Vega de la Moraleja,San Sebastián de los Reyes,1900,piso,143,4,2,False,Segunda mano/buen estado,True,Sur,,Gas natural,True,,Distrito Vega de la Moraleja,San Sebastián de los Reyes,"Zona norte, Madrid"
108084439,Alquiler de casa o chalet independiente en Ciudalcampo,Zona norte,7500,casa,498,6,5,True,Segunda mano/buen estado,True,Sur,2004.0,Gas natural,True,,,,"Zona norte, Madrid"
108700899,"Alquiler de piso en calle Luis Carreño, 5",San Agustin de Guadalix,1250,piso,93,2,2,True,Segunda mano/buen estado,True,Sur,,,True,"Calle Luis Carreño, 5",,San Agustin de Guadalix,"Zona norte, Madrid"
108204398,Alquiler de piso en paseo de los Parques,Encinar de los Reyes,4000,piso,210,4,4,True,Segunda mano/buen estado,False,,,Gas natural,True,,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108700353,Alquiler de chalet pareado en calle de San Enrique de Ossó,Encinar de los Reyes,5700,chalet,371,5,5,False,Segunda mano/buen estado,True,Sur,,Gas natural,True,Calle de San Enrique de Ossó,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108356058,Alquiler de chalet adosado en Encinar de los Reyes,La Moraleja,4850,chalet,320,4,4,True,Segunda mano/buen estado,True,Norte,2000.0,Gas natural,True,,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108677631,Alquiler de dúplex en Centro Urbano,San Sebastián de los Reyes,950,dúplex,65,0,2,True,Segunda mano/buen estado,True,,,,True,,Distrito Centro Urbano,San Sebastián de los Reyes,"Zona norte, Madrid"
107834746,Alquiler de piso en avenida de Rafael Nadal,Arroyo de la Vega,2300,piso,133,2,2,False,Segunda mano/buen estado,False,,2019.0,Gas,True,,Distrito Arroyo de la Vega,La Moraleja,"Zona norte, Madrid"
108700197,"Alquiler de dúplex en calle San Roque, 12",Fuente el Saz de Jarama,850,dúplex,65,2,1,False,Segunda mano/buen estado,True,Oeste,1998.0,Gas natural,True,"Calle San Roque, 12",,Fuente el Saz de Jarama,"Zona norte, Madrid"
108239572,Alquiler de casa o chalet independiente en paseo del Embajador,Ciudalcampo,4900,casa,479,7,6,True,Segunda mano/buen estado,True,Sur,,Gas natural,True,,,Ciudalcampo,"Zona norte, Madrid"
108699982,Alquiler de piso en travesía de Bustarviejo,Miraflores de la Sierra,890,piso,103,3,2,False,Segunda mano/buen estado,False,,2001.0,Calefacción individual,False,,,Miraflores de la Sierra,"Zona norte, Madrid"
107314259,Alquiler de ático en La Moraleja urbanización,La Moraleja,5900,ático,400,4,5,False,Segunda mano/buen estado,True,Sur,,,True,,Distrito La Moraleja urbanización,La Moraleja,"Zona norte, Madrid"
26904422,"Alquiler de ático en calle de la Estación de Chamartín, 2",San Crispín - La Estación Consorcio,1200,ático,100,2,2,True,Segunda mano/buen estado,True,Sur,,Gas,False,"Calle de la Estación de Chamartín, 2",Distrito San Crispín - La Estación Consorcio,Colmenar Viejo,"Zona norte, Madrid"
108280161,Alquiler de piso en avenida del Doctor Severo Ochoa,Ensanche,2000,piso,153,3,2,False,Segunda mano/buen estado,False,Oeste,1995.0,Gas natural,True,,Distrito Ensanche,Alcobendas,"Zona norte, Madrid"
97347855,Alquiler de piso en avenida Cristóbal Colón,Las Vegas - El Pozanco - Adelfillas,1250,piso,97,3,2,False,Segunda mano/buen estado,False,Sur,2012.0,Gas natural,False,,Distrito Las Vegas - El Pozanco - Adelfillas,Colmenar Viejo,"Zona norte, Madrid"
107759843,Alquiler de piso en Encinar de los Reyes,La Moraleja,3600,piso,187,4,4,True,Segunda mano/buen estado,False,Norte,,,True,,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108698547,Alquiler de chalet adosado en calle de San Enrique de Ossó,Encinar de los Reyes,5700,chalet,370,5,5,True,Segunda mano/buen estado,False,,,Gas natural,True,Calle de San Enrique de Ossó,Distrito Encinar de los Reyes,La Moraleja,"Zona norte, Madrid"
108501410,"Alquiler de piso en avenida de la Ermita, 1",Arroyo de la Vega,1260,piso,49,0,1,False,Segunda mano/buen estado,True,,,,False,,Distrito Arroyo de la Vega,La Moraleja,"Zona norte, Madrid"
108698162,Alquiler de casa o chalet en calle del Espliego,Zona Estación- Centro,1900,casa,229,4,3,False,Segunda mano/buen estado,False,,,Gas natural,True,Calle del Espliego,Distrito Zona Estación- Centro,Tres Cantos,"Zona norte, Madrid"
98921508,Alquiler de piso en avenida Tenerife,Pol. Industrial norte,1100,piso,59,0,1,False,Segunda mano/buen estado,True,Oeste,2018.0,Bomba de frío/calor,True,,Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
108697516,Alquiler de piso en avenida de los Artesanos,Zona Estación- Centro,1290,piso,95,3,2,False,Segunda mano/buen estado,False,,,,True,,Distrito Zona Estación- Centro,Tres Cantos,"Zona norte, Madrid"
108552217,Alquiler de estudio en calle de Fuerteventura,Pol. Industrial norte,800,estudio,35,0,1,True,Segunda mano/buen estado,False,,,Bomba de frío/calor,True,Calle de Fuerteventura,Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
108697343,Alquiler de piso en Av Camilo Jose Cela,Norte,2950,piso,165,4,3,True,Segunda mano/buen estado,True,,2020.0,Gas natural,True,,Distrito Norte,Alcobendas,"Zona norte, Madrid"
107084825,Alquiler de estudio en calle de Fuerteventura,Pol. Industrial norte,1280,estudio,29,0,1,True,Segunda mano/buen estado,False,,2024.0,Eléctrica,True,Calle de Fuerteventura,Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
