propertyCode,price,propertyType,operation,rooms,bathrooms,size,address,province,municipality,district,neighborhood,latitude,longitude,distance,exterior,floor,parkingSpace,priceByArea,detailedType
108827207,315000.0,flat,sale,3,2,106.0,"calle Linde, 4",Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,La Salle-Avd Manuel del Valle-Las Naciones,37.4042694,-5.9694828,5468,True,1,,2972.0,{'typology': 'flat'}
108843090,166500.0,flat,sale,1,1,56.0,Barrio San Jerónimo,Sevilla,Sevilla,San Jerónimo,San Jerónimo,37.4159001,-5.9840926,5962,True,1,,2973.0,{'typology': 'flat'}
108843080,333500.0,flat,sale,3,2,114.0,Barrio San Jerónimo,Sevilla,Sevilla,San Jerónimo,San Jerónimo,37.4159001,-5.9840926,5962,True,3,,2925.0,{'typology': 'flat'}
108843061,246000.0,flat,sale,2,1,98.0,Barrio San Jerónimo,Sevilla,Sevilla,San Jerónimo,San Jerónimo,37.4159001,-5.9840926,5962,True,2,,2510.0,{'typology': 'flat'}
107321941,575000.0,chalet,sale,4,3,181.0,"calle Roque Hernández, 24",Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3795575,-5.9609004,4432,,,,3177.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108662592,820000.0,duplex,sale,3,3,173.0,calle Sales y Ferré,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.389759,-5.9901853,3098,True,2,,4740.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108824990,342000.0,flat,sale,3,2,150.0,"calle María Galiana, 5",Sevilla,Sevilla,La Palmera - Los Bermejales,Bami - Pineda,37.3500058,-5.9759961,3321,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2280.0,{'typology': 'flat'}
107870626,385000.0,chalet,sale,4,3,206.0,calle Victoria Kent,Sevilla,Bormujos,Centro,,37.3725138,-6.0647804,5078,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1869.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
100808674,444000.0,flat,sale,4,2,151.0,JOSE LUIS DE CASSO s/n,Sevilla,Sevilla,Nervión,Nervión,37.3846725,-5.9694116,4003,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2940.0,{'typology': 'flat'}
107970625,880000.0,flat,sale,3,2,174.0,calle Diego Angulo Íñiguez,Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.3860296,-5.9764685,3581,True,3,,5057.0,{'typology': 'flat'}
108451789,700000.0,chalet,sale,6,3,194.0,calle Ópera Carmen,Sevilla,Sevilla,Santa Clara,Santa Clara,37.4033541,-5.9501644,6599,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3608.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107968406,397000.0,chalet,sale,5,3,222.0,calle Párroco José Santiago Montiel,Sevilla,Gines,,,37.3801823,-6.0767505,6288,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1788.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
108471883,820000.0,chalet,sale,4,5,410.0,calle Cereza,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3362931,-6.054573,5263,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2000.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108320100,365000.0,flat,sale,1,2,85.0,calle Martínez Montañés,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.3968939,-5.9985566,3562,True,bj,,4294.0,{'typology': 'flat'}
108830750,246500.0,flat,sale,3,2,109.0,calle del Aire s/n,Sevilla,Tomares,Aljamar,,37.3725435,-6.0602864,4686,True,2,,2261.0,{'typology': 'flat'}
108830755,227900.0,flat,sale,2,2,98.0,calle del Aire s/n,Sevilla,Tomares,Aljamar,,37.3725435,-6.0602864,4686,True,1,,2326.0,{'typology': 'flat'}
104678294,495000.0,flat,sale,5,2,139.0,calle Arjona,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3894894,-6.0008225,2715,True,5,,3561.0,{'typology': 'flat'}
108840109,370000.0,chalet,sale,4,2,180.0,CL LUIS FUENTES BEJARANO,Sevilla,Sevilla,Sevilla este,Alcalde L. Uruñuela - Palacio de Congresos,37.4061347,-5.9477543,6961,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2056.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108744573,550000.0,chalet,sale,2,2,91.0,"calle López de Arenas, 3",Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3870474,-5.9979018,2530,,,,6044.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108702680,433500.0,flat,sale,4,2,148.0,"calle Rojas Zorrilla, 20",Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3885435,-5.9674969,4382,,,,2929.0,{'typology': 'flat'}
108562500,544500.0,flat,sale,5,3,178.0,"calle Rojas Zorrilla, 20",Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3885435,-5.9674969,4382,,,,3059.0,{'typology': 'flat'}
108730446,799990.0,flat,sale,4,3,160.0,"calle Barrau, 5",Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.38134,-5.97573,3333,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5000.0,{'typology': 'flat'}
108338597,43500.0,chalet,sale,3,1,120.0,calle Apolo,Sevilla,Sevilla,Bellavista - Jardines de Hércules,Bellavista,37.3167485,-5.9664339,6567,,,,363.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108764195,258000.0,flat,sale,2,2,128.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,3,,2016.0,{'typology': 'flat'}
108764521,301000.0,flat,sale,3,2,158.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,3,,1905.0,{'typology': 'flat'}
108764546,252000.0,flat,sale,3,2,164.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,bj,,1537.0,{'typology': 'flat'}
108764656,298000.0,flat,sale,4,2,146.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,1,,2041.0,{'typology': 'flat'}
108764473,216000.0,flat,sale,2,2,94.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,bj,,2298.0,{'typology': 'flat'}
108764500,221000.0,flat,sale,2,2,97.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,3,,2278.0,{'typology': 'flat'}
108764541,300000.0,flat,sale,4,2,146.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,1,,2055.0,{'typology': 'flat'}
108764548,234000.0,flat,sale,3,2,115.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,1,,2035.0,{'typology': 'flat'}
108764519,235000.0,flat,sale,3,2,115.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,1,,2043.0,{'typology': 'flat'}
108764544,352000.0,flat,sale,4,2,133.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,,,2647.0,{'typology': 'flat'}
108764544,352000.0,flat,sale,4,2,133.0,calle de la leyenda s/n,Sevilla,Mairena del Aljarafe,Bulevard norte,,37.3403806,-6.0724046,6356,True,,,2647.0,{'typology': 'flat'}
108448696,495000.0,flat,sale,5,2,154.0,Barrio Arenal - Museo - Tetuán,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3905853,-6.0034633,2791,True,5,,3214.0,{'typology': 'flat'}
108839697,320000.0,chalet,sale,4,3,148.0,"calle María Silva Cruz, 25",Sevilla,Mairena del Aljarafe,Centro,,37.3497797,-6.0637268,5239,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2162.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108842964,250000.0,chalet,sale,3,3,153.0,"avenida de Almargen, 43",Sevilla,Bormujos,Centro,,37.3716449,-6.0662225,5191,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1634.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108321501,400000.0,flat,sale,1,1,70.0,Barrio Arenal - Museo - Tetuán,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.38769,-5.9969787,2626,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5714.0,{'typology': 'flat'}
107865054,225000.0,flat,sale,4,2,93.0,calle Rafael Alberti,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.4033596,-5.9697135,5377,True,7,,2419.0,{'typology': 'flat'}
107635675,745500.0,chalet,sale,6,4,510.0,El Zaudín - Club de Golf,Sevilla,Bormujos,El Zaudín - Club de Golf,,37.366241,-6.0637979,4935,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1462.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107796347,498000.0,chalet,sale,4,3,173.0,Barrio López de Gomara,Sevilla,Sevilla,Triana,López de Gomara,37.3776383,-6.0068898,1327,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2879.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108823130,119000.0,flat,sale,3,1,75.0,pasaje Sanlúcar la Mayor,Sevilla,Castilleja de la Cuesta,,,37.3819513,-6.0591835,4873,True,3,,1587.0,{'typology': 'flat'}
103800494,890000.0,chalet,sale,7,6,315.0,Barrio Santa Clara,Sevilla,Sevilla,Santa Clara,Santa Clara,37.4025545,-5.9478913,6701,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2825.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108782672,342000.0,flat,sale,3,2,166.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2060.0,{'typology': 'flat'}
108782669,326500.0,flat,sale,3,2,167.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1955.0,{'typology': 'flat'}
108782657,409000.0,penthouse,sale,4,3,159.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2572.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108782653,330500.0,flat,sale,3,2,132.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2504.0,{'typology': 'flat'}
108782663,384500.0,flat,sale,4,3,159.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2418.0,{'typology': 'flat'}
108782667,379000.0,flat,sale,4,3,158.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2399.0,{'typology': 'flat'}
108782671,399000.0,flat,sale,4,3,170.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2347.0,{'typology': 'flat'}
108782670,399500.0,flat,sale,4,3,199.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2008.0,{'typology': 'flat'}
108782662,320000.0,flat,sale,3,2,132.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2424.0,{'typology': 'flat'}
108782659,353000.0,penthouse,sale,3,2,137.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2577.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108782666,381500.0,flat,sale,4,3,160.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2384.0,{'typology': 'flat'}
108782668,323000.0,flat,sale,3,2,137.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2358.0,{'typology': 'flat'}
108782655,394000.0,flat,sale,4,3,160.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2463.0,{'typology': 'flat'}
108782661,326000.0,flat,sale,3,2,137.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2380.0,{'typology': 'flat'}
108782658,404000.0,penthouse,sale,4,3,158.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2557.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108782660,336000.0,flat,sale,3,2,137.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2453.0,{'typology': 'flat'}
108782656,392000.0,flat,sale,4,3,158.0,"calle Rodas, 11",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3361846,-5.9806842,4074,,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2481.0,{'typology': 'flat'}
103124980,1670000.0,chalet,sale,7,7,631.0,El Zaudín - Club de Golf,Sevilla,Bormujos,El Zaudín - Club de Golf,,37.3655342,-6.0605714,4650,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2647.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
107464449,476500.0,flat,sale,4,3,152.0,calle Rojas Zorrilla,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3893723,-5.9640427,4685,,3,,3135.0,{'typology': 'flat'}
107464448,423000.0,flat,sale,3,2,130.0,calle Rojas Zorrilla,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3893723,-5.9640427,4685,,3,,3254.0,{'typology': 'flat'}
108842144,209995.0,flat,sale,1,1,50.0,calle Antonio Susillo,Sevilla,Sevilla,Centro,Alameda,37.3986547,-5.9927657,3898,True,1,,4200.0,{'typology': 'flat'}
108834932,185000.0,flat,sale,3,2,100.0,calle Voltio s/n,Sevilla,Sevilla,Cerro Amate,Santa Aurelia,37.3849302,-5.9528512,5315,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1850.0,{'typology': 'flat'}
108827864,235000.0,flat,sale,2,1,53.0,"calle Amargura, 6",Sevilla,Sevilla,Centro,Feria,37.3998856,-5.9909337,4084,False,2,,4434.0,{'typology': 'flat'}
107255740,397750.0,flat,sale,4,3,164.0,"calle Mikonos, 6",Sevilla,Sevilla,La Palmera - Los Bermejales,Palmas Altas,37.3348124,-5.9808275,4191,,12,,2425.0,{'typology': 'flat'}
107028738,400000.0,flat,sale,3,2,103.0,"avenida de Ramón y Cajal, 29",Sevilla,Sevilla,Nervión,Nervión,37.3758479,-5.9699004,3545,True,3,,3883.0,{'typology': 'flat'}
107597698,425000.0,flat,sale,3,2,103.0,"avenida de Ramón y Cajal, 29",Sevilla,Sevilla,Nervión,Nervión,37.3758479,-5.9699004,3545,True,4,,4126.0,{'typology': 'flat'}
107256543,270000.0,flat,sale,1,1,56.0,"avenida de Ramón y Cajal, 29",Sevilla,Sevilla,Nervión,Nervión,37.3758479,-5.9699004,3545,True,3,,4821.0,{'typology': 'flat'}
107028704,320000.0,flat,sale,2,1,86.0,"avenida de Ramón y Cajal, 29",Sevilla,Sevilla,Nervión,Nervión,37.3758479,-5.9699004,3545,True,3,,3721.0,{'typology': 'flat'}
107099046,485000.0,flat,sale,4,3,145.0,"avenida de Ramón y Cajal, 29",Sevilla,Sevilla,Nervión,Nervión,37.3758479,-5.9699004,3545,True,2,,3345.0,{'typology': 'flat'}
107028695,390000.0,flat,sale,3,2,103.0,"avenida de Ramón y Cajal, 29",Sevilla,Sevilla,Nervión,Nervión,37.3758479,-5.9699004,3545,True,2,,3786.0,{'typology': 'flat'}
108844167,680000.0,flat,sale,4,1,189.0,Barrio Nervión,Sevilla,Sevilla,Nervión,Nervión,37.3780791,-5.9736599,3326,True,7,,3598.0,{'typology': 'flat'}
108842371,246300.0,flat,sale,3,2,81.0,Barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3901288,-5.9801983,3656,True,1,,3041.0,{'typology': 'flat'}
105933005,279000.0,chalet,sale,5,2,144.0,calle el Recreo,Sevilla,Tomares,Hacienda la Cartuja,,37.3740794,-6.0363838,2678,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1938.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
108776217,205000.0,flat,sale,3,2,108.0,"Calle Ntra. Sra. de los Dolores, 10",Sevilla,Bormujos,Centro,,37.3677687,-6.0748311,5914,True,1,,1898.0,{'typology': 'flat'}
108835187,350000.0,chalet,sale,4,2,130.0,calle Dulce del Moral,Sevilla,Mairena del Aljarafe,Centro,,37.3517329,-6.0600086,4857,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2692.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
108776191,275000.0,penthouse,sale,3,2,118.0,"Calle Ntra. Sra. de los Dolores, 10",Sevilla,Bormujos,Centro,,37.3677687,-6.0748311,5914,True,2,,2331.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108776102,155000.0,flat,sale,2,1,81.0,"Calle Ntra. Sra. de los Dolores, 10",Sevilla,Bormujos,Centro,,37.3677687,-6.0748311,5914,True,bj,,1914.0,{'typology': 'flat'}
108776220,270000.0,penthouse,sale,3,2,115.0,"Calle Ntra. Sra. de los Dolores, 10",Sevilla,Bormujos,Centro,,37.3677687,-6.0748311,5914,True,2,,2348.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108776219,213000.0,flat,sale,3,2,112.0,"Calle Ntra. Sra. de los Dolores, 10",Sevilla,Bormujos,Centro,,37.3677687,-6.0748311,5914,True,1,,1902.0,{'typology': 'flat'}
108776190,250000.0,penthouse,sale,3,2,110.0,"Calle Ntra. Sra. de los Dolores, 10",Sevilla,Bormujos,Centro,,37.3677687,-6.0748311,5914,True,2,,2273.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108835187,350000.0,chalet,sale,4,2,130.0,calle Dulce del Moral,Sevilla,Mairena del Aljarafe,Centro,,37.3517329,-6.0600086,4857,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2692.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
105933005,279000.0,chalet,sale,5,2,144.0,calle el Recreo,Sevilla,Tomares,Hacienda la Cartuja,,37.3740794,-6.0363838,2678,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1938.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
107091293,235000.0,duplex,sale,2,2,81.0,"pozo Nuevo, 68",Sevilla,Mairena del Aljarafe,Centro,,37.3464405,-6.0661649,5574,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2901.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108638986,680000.0,flat,sale,4,2,147.0,"ronda de los Tejares, 1",Sevilla,Sevilla,Triana,Ronda de Triana-Patrocinio-Turruñuelo,37.3883409,-6.0128533,2550,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4626.0,{'typology': 'flat'}
108621439,475000.0,flat,sale,2,2,96.0,"ronda de los Tejares, 1",Sevilla,Sevilla,Triana,Ronda de Triana-Patrocinio-Turruñuelo,37.3883409,-6.0128533,2550,True,9,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4948.0,{'typology': 'flat'}
108819760,154000.0,flat,sale,3,1,62.0,Barrio Doctor Fedriani,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.409764,-5.9855645,5280,True,4,,2484.0,{'typology': 'flat'}
108819752,148500.0,flat,sale,4,2,100.0,Barrio Su Eminencia - La Oliva,Sevilla,Sevilla,Cerro Amate,Su Eminencia - La Oliva,37.3653336,-5.9671562,3604,True,6,,1485.0,{'typology': 'flat'}
108819761,139500.0,flat,sale,2,1,69.0,Barrio San Pablo,Sevilla,Sevilla,San Pablo,San Pablo,37.3982366,-5.9581022,5696,True,2,,2022.0,{'typology': 'flat'}
108597844,725000.0,flat,sale,3,2,124.0,"ronda de los Tejares, 1",Sevilla,Sevilla,Triana,Ronda de Triana-Patrocinio-Turruñuelo,37.3883409,-6.0128533,2550,True,8,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5847.0,{'typology': 'flat'}
108819755,154000.0,flat,sale,3,1,77.0,Barrio Rochelambert,Sevilla,Sevilla,Cerro Amate,Rochelambert,37.375965,-5.9528484,4999,True,2,,2000.0,{'typology': 'flat'}
108451080,305000.0,flat,sale,4,2,105.0,calle Ajonjolí s/n,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3357164,-6.0702049,6435,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2905.0,{'typology': 'flat'}
108451065,384000.0,flat,sale,4,2,114.0,calle Ajonjolí s/n,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3357164,-6.0702049,6435,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3368.0,{'typology': 'flat'}
108425736,559000.0,flat,sale,3,2,141.0,calle Manuel Velasco de Pando s/n,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3897984,-5.961393,4907,True,7,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3965.0,{'typology': 'flat'}
107763853,440000.0,flat,sale,3,2,150.0,calle Manuel Velasco de Pando s/n,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3897984,-5.961393,4907,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2933.0,{'typology': 'flat'}
108842953,325000.0,chalet,sale,5,3,283.0,"CL SAN SEBASTIAN, 43",Sevilla,Mairena del Aljarafe,Lepanto,,37.3542553,-6.0394634,3063,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1148.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}"
107676115,416000.0,flat,sale,3,2,120.0,calle Manuel Velasco de Pando s/n,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3897984,-5.961393,4907,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3467.0,{'typology': 'flat'}
108451079,300000.0,flat,sale,4,2,105.0,calle Ajonjolí s/n,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3357164,-6.0702049,6435,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2857.0,{'typology': 'flat'}
108451116,279000.0,flat,sale,3,2,90.0,calle Ajonjolí s/n,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3349497,-6.0757738,6903,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3100.0,{'typology': 'flat'}
108451094,354000.0,flat,sale,3,2,96.0,calle Ajonjolí s/n,Sevilla,Mairena del Aljarafe,Nuevo Bulevar,,37.3357164,-6.0702049,6435,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3688.0,{'typology': 'flat'}
106792396,739000.0,flat,sale,3,2,281.0,calle Manuel Velasco de Pando s/n,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3897984,-5.961393,4907,True,8,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2630.0,{'typology': 'flat'}
108425331,447000.0,flat,sale,3,2,158.0,calle Manuel Velasco de Pando s/n,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3897984,-5.961393,4907,True,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2829.0,{'typology': 'flat'}
108831831,330000.0,chalet,sale,3,3,162.0,Cavaleri,Sevilla,Mairena del Aljarafe,Cavaleri,,37.3575998,-6.0456085,3449,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2037.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}"
107766085,411000.0,flat,sale,3,2,136.0,calle Manuel Velasco de Pando s/n,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3897984,-5.961393,4907,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3022.0,{'typology': 'flat'}
108651719,493300.0,flat,sale,4,2,145.0,"avenida de Andalucía, 16",Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3873178,-5.9616757,4740,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3402.0,{'typology': 'flat'}
108381722,989000.0,flat,sale,5,4,291.0,Barrio Plaza de Cuba - República Argentina,Sevilla,Sevilla,Los Remedios,Plaza de Cuba - República Argentina,37.3777786,-5.9992937,1542,True,7,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 50000.0}",3399.0,{'typology': 'flat'}
108597466,515100.0,flat,sale,4,2,106.0,"avenida de Andalucía, 16",Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3873178,-5.9616757,4740,True,4,,4859.0,{'typology': 'flat'}
