precio;vivienda;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;distrito;municipio;precio_m2;tipo_vivienda
7200;piso;216;3;3;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;33.33;Piso
2200;piso;41;0;1;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;53.66;Piso
35000;piso;800;7;8;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;43.75;Piso
1750;piso;50;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;35.0;Piso
1600;piso;53;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;30.19;Piso
1250;estudio;35;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;35.71;Piso
2600;piso;98;4;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;26.53;Piso
950;estudio;37;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;25.68;Piso
1550;piso;67;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;23.13;Piso
2495;piso;58;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;43.02;Piso
1290;dúplex;44;0;1;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;29.32;other
2290;piso;89;3;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;25.73;Piso
1750;ático;48;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;36.46;Piso
1350;piso;55;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;24.55;Piso
2150;ático;90;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;23.89;Piso
1100;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;24.44;Piso
2295;dúplex;66;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.77;other
3200;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;35.56;Piso
2000;piso;70;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;28.57;Piso
6000;piso;204;4;3;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;29.41;Piso
1350;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;33.75;Piso
3995;piso;115;3;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.74;Piso
1550;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.44;Piso
1800;dúplex;55;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;32.73;other
1400;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;28.0;Piso
1100;estudio;23;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;47.83;Piso
1350;estudio;38;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;35.53;Piso
3600;piso;100;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;36.0;Piso
3995;piso;115;3;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.74;Piso
1350;estudio;38;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;35.53;Piso
6000;piso;204;4;3;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;29.41;Piso
1700;piso;57;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;29.82;Piso
1550;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.44;Piso
2800;piso;83;2;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;33.73;Piso
3600;piso;140;6;2;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;25.71;Piso
900;estudio;54;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;16.67;Piso
1400;piso;65;2;1;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;21.54;Piso
1900;piso;60;3;2;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;31.67;Piso
1500;piso;55;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;27.27;Piso
2850;piso;137;3;2;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;20.8;Piso
2800;piso;115;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;24.35;Piso
1600;piso;74;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;21.62;Piso
2350;piso;130;3;2;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;18.08;Piso
1050;estudio;45;0;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;23.33;Piso
3500;piso;94;0;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;37.23;Piso
1350;estudio;35;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;38.57;Piso
2950;piso;113;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.11;Piso
2600;piso;103;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;25.24;Piso
1850;piso;93;0;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;19.89;Piso
1600;piso;66;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;24.24;Piso
3000;ático;165;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;18.18;Piso
1450;piso;60;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;24.17;Piso
2250;piso;98;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;22.96;Piso
3200;piso;140;5;2;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;22.86;Piso
2350;ático;103;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;22.82;Piso
1590;piso;45;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;35.33;Piso
1500;piso;59;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;25.42;Piso
3300;piso;94;0;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;35.11;Piso
3000;ático;165;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;18.18;Piso
1500;piso;59;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;25.42;Piso
3500;piso;113;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;30.97;Piso
3000;piso;108;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;27.78;Piso
1450;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;36.25;Piso
2250;piso;98;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;22.96;Piso
900;estudio;29;0;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;31.03;Piso
6000;piso;194;4;4;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;30.93;Piso
1700;estudio;66;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;25.76;Piso
1500;piso;65;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;23.08;Piso
1250;piso;40;0;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;31.25;Piso
2100;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;38.18;Piso
2500;piso;96;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.04;Piso
2600;piso;60;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;43.33;Piso
2350;ático;90;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.11;Piso
4700;piso;149;3;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;31.54;Piso
2750;piso;130;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;21.15;Piso
3000;piso;170;4;2;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;17.65;Piso
1400;piso;54;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;25.93;Piso
1100;piso;48;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;22.92;Piso
2200;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;44.0;Piso
2835;piso;82;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.57;Piso
2295;piso;65;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;35.31;Piso
1755;piso;32;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;54.84;Piso
1250;estudio;32;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;39.06;Piso
3105;piso;91;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.12;Piso
3000;piso;112;0;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.79;Piso
2350;piso;72;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;32.64;Piso
3105;piso;100;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;31.05;Piso
3100;piso;105;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;29.52;Piso
1300;estudio;47;0;1;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;27.66;Piso
1350;piso;55;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;24.55;Piso
1944;piso;37;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;52.54;Piso
1755;piso;32;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;54.84;Piso
1350;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;27.0;Piso
2592;ático;75;2;2;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;34.56;Piso
2200;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;44.0;Piso
1700;piso;53;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;32.08;Piso
3000;piso;112;0;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.79;Piso
4500;piso;106;3;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;42.45;Piso
2350;ático;90;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.11;Piso
3105;piso;91;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.12;Piso
2700;piso;65;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;41.54;Piso
2835;piso;82;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.57;Piso
4185;piso;170;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;24.62;Piso
3100;piso;105;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;29.52;Piso
1000;estudio;40;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;25.0;Piso
2795;piso;83;4;4;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;33.67;Piso
4185;ático;100;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;41.85;Piso
2950;piso;86;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.3;Piso
1600;ático;80;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;20.0;Piso
1600;piso;61;2;2;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;26.23;Piso
1400;piso;60;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;23.33;Piso
1000;estudio;50;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;20.0;Piso
2700;piso;157;3;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;17.2;Piso
2280;piso;90;3;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;25.33;Piso
1700;piso;61;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;27.87;Piso
1290;piso;48;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;26.88;Piso
1600;ático;75;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;21.33;Piso
3800;piso;166;2;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;22.89;Piso
3800;piso;166;2;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;22.89;Piso
1000;estudio;50;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;20.0;Piso
2700;piso;157;3;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;17.2;Piso
1600;ático;75;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;21.33;Piso
2400;estudio;70;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;34.29;Piso
1895;piso;51;2;1;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;37.16;Piso
3000;piso;110;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;27.27;Piso
1400;estudio;51;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;27.45;Piso
2800;piso;140;3;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;20.0;Piso
2250;piso;120;4;2;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;18.75;Piso
1200;piso;30;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;40.0;Piso
2200;piso;65;3;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;33.85;Piso
3300;ático;117;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;28.21;Piso
8900;piso;280;3;4;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;31.79;Piso
1700;piso;87;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;19.54;Piso
2100;piso;99;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;21.21;Piso
3700;piso;146;3;2;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;25.34;Piso
2100;ático;88;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;23.86;Piso
1300;piso;64;2;2;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;20.31;Piso
950;piso;29;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;32.76;Piso
2200;piso;75;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;29.33;Piso
999;estudio;40;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;24.98;Piso
1300;piso;44;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;29.55;Piso
900;piso;45;0;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;20.0;Piso
1800;piso;88;2;2;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;20.45;Piso
2150;piso;78;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;27.56;Piso
1600;piso;85;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;18.82;Piso
1300;piso;40;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;32.5;Piso
1550;piso;72;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;21.53;Piso
2200;piso;103;3;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;21.36;Piso
1250;estudio;40;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;31.25;Piso
1700;piso;51;2;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;33.33;Piso
2400;piso;84;4;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;28.57;Piso
2500;piso;121;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;20.66;Piso
1300;piso;78;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;16.67;Piso
2500;piso;96;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.04;Piso
7000;piso;400;4;4;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;17.5;Piso
1390;piso;53;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;26.23;Piso
1950;piso;75;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.0;Piso
840;estudio;38;0;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;22.11;Piso
1350;piso;51;0;1;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;26.47;Piso
2300;ático;90;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;25.56;Piso
1600;piso;74;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;21.62;Piso
1750;piso;65;2;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;26.92;Piso
1750;piso;80;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;21.88;Piso
5250;piso;305;4;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;17.21;Piso
2300;ático;103;2;2;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;22.33;Piso
900;estudio;42;0;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;21.43;Piso
5450;piso;250;6;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;21.8;Piso
6495;piso;360;5;4;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;18.04;Piso
2350;piso;82;4;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;28.66;Piso
1600;piso;60;2;2;Segunda mano/buen estado;False;True;Distrito Chamberí;Madrid capital, Madrid;26.67;Piso
5350;piso;250;6;3;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;21.4;Piso
1750;piso;57;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;30.7;Piso
2190;piso;60;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;36.5;Piso
4850;piso;256;4;4;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;18.95;Piso
1350;estudio;30;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;45.0;Piso
4850;piso;256;4;4;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;18.95;Piso
1350;estudio;30;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;45.0;Piso
2700;piso;71;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;38.03;Piso
850;piso;29;0;1;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;29.31;Piso
2300;piso;110;2;2;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;20.91;Piso
2500;piso;80;2;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;31.25;Piso
3600;piso;145;3;2;Segunda mano/buen estado;False;False;Distrito Chamberí;Madrid capital, Madrid;24.83;Piso
1380;estudio;48;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;28.75;Piso
1300;estudio;30;0;1;Segunda mano/buen estado;True;False;Distrito Chamberí;Madrid capital, Madrid;43.33;Piso
1350;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Chamberí;Madrid capital, Madrid;27.0;Piso
