precio;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;barrio;distrito;ciudad;Ascensor;EXT-INT;vivienda;precio_m2;tipo_vivienda;Planta_num;barrio_encoded;estado_encoded;EXT-INT_encoded;Ascensor_encoded
423000;70;2;;Segunda mano/buen estado;False;False;Lavapiés-Embajadores;Centro;Madrid capital; Si;Exterior;Piso;6042.86;Piso;3.0;38;0;0;1
1870000;146;4;2;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital;;;Ático;12808.22;Piso;;30;0;2;2
1430000;313;5;3;Segunda mano/buen estado;True;False;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;4568.69;Piso;0.0;39;0;0;1
770000;133;3;2;Segunda mano/buen estado;False;False;Lavapiés-Embajadores;Centro;Madrid capital; Si;Exterior;Piso;5789.47;Piso;4.0;38;0;0;1
286000;53;2;;Segunda mano/para reformar;False;False;Lavapiés-Embajadores;Centro;Madrid capital; No;Exterior;Piso;5396.23;Piso;3.0;38;1;0;0
680000;118;3;;Segunda mano/para reformar;False;False;Lavapiés-Embajadores;Centro;Madrid capital; Si;Exterior;Piso;5762.71;Piso;1.0;38;1;0;1
1870000;146;4;2;Segunda mano/buen estado;True;True;Huertas-Cortes;Centro;Madrid capital;;;Ático;12808.22;Piso;;30;0;2;2
3100000;137;2;2;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Ático;22627.74;Piso;10.0;39;0;0;1
290000;;;;;False;False;Lavapiés-Embajadores;Centro;Madrid capital; No;Interior;Piso;;Piso;4.0;38;2;1;0
850000;148;4;2;Segunda mano/para reformar;True;False;Palacio;Centro;Madrid capital; Si;Exterior;Piso;5743.24;Piso;3.0;50;1;0;1
622000;159;2;2;Segunda mano/buen estado;False;False;Lavapiés-Embajadores;Centro;Madrid capital; Si;Exterior;Piso;3911.95;Piso;1.0;38;0;0;1
199000;;;;;False;True;Lavapiés-Embajadores;Centro;Madrid capital; No;Interior;Piso;;Piso;0.0;38;2;1;0
319000;72;2;;Segunda mano/buen estado;True;True;Lavapiés-Embajadores;Centro;Madrid capital; No;Exterior;Piso;4430.56;Piso;4.0;38;0;0;0
570000;160;2;2;Segunda mano/buen estado;False;True;Lavapiés-Embajadores;Centro;Madrid capital; No;Exterior;Piso;3562.5;Piso;0.0;38;0;0;0
1079000;96;3;;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;11239.58;Piso;1.0;39;0;0;1
4300000;234;4;;Segunda mano/para reformar;False;True;Chueca-Justicia;Centro;Madrid capital; Si;Exterior;Piso;18376.07;Piso;4.0;12;1;0;1
530000;108;3;2;Segunda mano/buen estado;True;False;Palacio;Centro;Madrid capital; Si;Interior;Piso;4907.41;Piso;1.0;50;0;1;1
780000;97;3;;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;8041.24;Piso;3.0;39;0;0;1
250000;;;;;False;True;Malasaña-Universidad;Centro;Madrid capital; No;Exterior;Ático;;Piso;5.0;39;2;0;0
250000;;;;;False;True;Malasaña-Universidad;Centro;Madrid capital; No;Exterior;Ático;;Piso;4.0;39;2;0;0
548000;80;2;;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital; No;Interior;Piso;6850.0;Piso;4.0;39;0;1;0
890000;127;2;3;Segunda mano/buen estado;True;False;Chueca-Justicia;Centro;Madrid capital; No;Exterior;Piso;7007.87;Piso;1.0;12;0;0;0
900000;118;2;;Segunda mano/buen estado;False;True;Chueca-Justicia;Centro;Madrid capital;;;Piso;7627.12;Piso;;12;0;2;2
149000;22;;;Segunda mano/buen estado;False;False;Lavapiés-Embajadores;Centro;Madrid capital; No;Interior;Estudio;6772.73;Piso;0.0;38;0;1;0
3700000;311;3;4;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Dúplex;11897.11;Piso;11.0;39;0;0;1
675000;84;2;;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;8035.71;Piso;3.0;39;0;0;1
1260000;149;3;2;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;8456.38;Piso;1.0;39;0;0;1
723000;;;;;False;True;Lavapiés-Embajadores;Centro;Madrid capital; No;Exterior;Piso;;Piso;2.0;38;2;0;0
795000;85;3;;Segunda mano/para reformar;False;True;Chueca-Justicia;Centro;Madrid capital;;;Piso;9352.94;Piso;;12;1;2;2
949000;155;2;;Segunda mano/buen estado;True;True;Palacio;Centro;Madrid capital; Si;Exterior;Piso;6122.58;Piso;3.0;50;0;0;1
1350000;240;5;2;Segunda mano/para reformar;False;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;5625.0;Piso;1.0;39;1;0;1
560000;61;2;2;Segunda mano/buen estado;True;True;Chueca-Justicia;Centro;Madrid capital; No;Exterior;Piso;9180.33;Piso;4.0;12;0;0;0
799000;140;5;;Segunda mano/buen estado;False;False;Sol;Centro;Madrid capital; Si;Exterior;Piso;5707.14;Piso;3.0;57;0;0;1
1195000;116;2;2;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;10301.72;Piso;4.0;39;0;0;1
670000;78;2;;Segunda mano/buen estado;True;True;Huertas-Cortes;Centro;Madrid capital; Si;Exterior;Piso;8589.74;Piso;2.0;30;0;0;1
900000;145;3;3;Segunda mano/para reformar;False;True;Lavapiés-Embajadores;Centro;Madrid capital; Si;Exterior;Piso;6206.9;Piso;3.0;38;1;0;1
509000;54;;;Segunda mano/buen estado;True;True;Chueca-Justicia;Centro;Madrid capital; No;Interior;Piso;9425.93;Piso;2.0;12;0;1;0
435000;67;;;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; No;Exterior;Piso;6492.54;Piso;0.0;39;0;0;0
1395000;221;4;4;Segunda mano/buen estado;True;True;Sol;Centro;Madrid capital; Si;Exterior;Piso;6312.22;Piso;2.0;57;0;0;1
265000;50;;;Segunda mano/buen estado;False;False;Lavapiés-Embajadores;Centro;Madrid capital; Si;Interior;Piso;5300.0;Piso;0.0;38;0;1;1
799000;79;2;;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;10113.92;Piso;;39;0;2;2
1370000;91;;2;Segunda mano/buen estado;True;True;Huertas-Cortes;Centro;Madrid capital; Si;Exterior;Piso;15054.95;Piso;3.0;30;0;0;1
575000;134;3;3;Segunda mano/buen estado;False;True;Lavapiés-Embajadores;Centro;Madrid capital; No;Exterior;Piso;4291.04;Piso;0.0;38;0;0;0
1150000;108;2;;Segunda mano/para reformar;False;True;Malasaña-Universidad;Centro;Madrid capital; No;Exterior;Piso;10648.15;Piso;5.0;39;1;0;0
980000;82;;;Segunda mano/buen estado;True;True;Sol;Centro;Madrid capital; Si;Exterior;Piso;11951.22;Piso;2.0;57;0;0;1
1249000;133;3;2;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital; Si;Exterior;Piso;9390.98;Piso;4.0;30;0;0;1
749000;80;2;;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;9362.5;Piso;;39;0;2;2
615000;97;3;2;Segunda mano/buen estado;True;True;Lavapiés-Embajadores;Centro;Madrid capital; Si;Exterior;Piso;6340.21;Piso;1.0;38;0;0;1
1050000;115;2;2;Segunda mano/buen estado;True;True;Palacio;Centro;Madrid capital; Si;Exterior;Piso;9130.43;Piso;1.0;50;0;0;1
1500000;150;2;3;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;10000.0;Piso;3.0;39;0;0;1
394000;53;2;;Segunda mano/buen estado;False;True;Lavapiés-Embajadores;Centro;Madrid capital; No;Exterior;Piso;7433.96;Piso;;38;0;0;0
1040000;150;3;3;Segunda mano/buen estado;False;False;Sol;Centro;Madrid capital; Si;Exterior;Piso;6933.33;Piso;3.0;57;0;0;1
749000;80;2;;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;9362.5;Piso;;39;0;2;2
548000;119;2;2;Segunda mano/buen estado;True;True;Huertas-Cortes;Centro;Madrid capital; Si;Exterior;Piso;4605.04;Piso;1.0;30;0;0;1
205000;39;;;Segunda mano/buen estado;False;False;Lavapiés-Embajadores;Centro;Madrid capital;;;Piso;5256.41;Piso;;38;0;2;2
1450000;143;2;;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;10139.86;Piso;2.0;39;0;0;1
1800000;168;3;2;Segunda mano/buen estado;False;True;Chueca-Justicia;Centro;Madrid capital; Si;Exterior;Ático;10714.29;Piso;4.0;12;0;0;1
695000;81;2;;Segunda mano/para reformar;True;False;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;8580.25;Piso;2.0;39;1;0;1
759000;84;2;2;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital;;;Ático;9035.71;Piso;;39;0;2;2
749000;80;2;;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;9362.5;Piso;;39;0;2;2
650000;65;;2;Segunda mano/buen estado;True;True;Chueca-Justicia;Centro;Madrid capital; No;Exterior;Piso;10000.0;Piso;0.0;12;0;0;0
950000;81;2;2;Segunda mano/buen estado;False;True;Chueca-Justicia;Centro;Madrid capital; Si;Exterior;Piso;11728.4;Piso;2.0;12;0;0;1
950000;153;4;3;Segunda mano/buen estado;False;True;Palacio;Centro;Madrid capital; Si;Exterior;Piso;6209.15;Piso;1.0;50;0;0;1
475000;66;;;Segunda mano/buen estado;False;True;Palacio;Centro;Madrid capital; Si;Exterior;Piso;7196.97;Piso;1.0;50;0;0;1
1589000;136;3;3;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital; Si;Exterior;Piso;11683.82;Piso;2.0;30;0;0;1
2300000;183;2;3;Segunda mano/buen estado;True;False;Huertas-Cortes;Centro;Madrid capital; Si;Exterior;Piso;12568.31;Piso;2.0;30;0;0;1
3450000;450;4;3;Segunda mano/buen estado;False;False;Sol;Centro;Madrid capital; Si;Exterior;Piso;7666.67;Piso;2.0;57;0;0;1
1650000;202;3;2;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;8168.32;Piso;2.0;39;0;0;1
179000;25;;;Segunda mano/buen estado;True;True;Lavapiés-Embajadores;Centro;Madrid capital; Si;Interior;Estudio;7160.0;Piso;0.0;38;0;1;1
1890000;140;2;2;Segunda mano/para reformar;True;True;Chueca-Justicia;Centro;Madrid capital;;;Ático;13500.0;Piso;;12;1;2;2
1350000;220;3;2;Segunda mano/buen estado;True;False;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;6136.36;Piso;1.0;39;0;0;1
1150000;92;2;;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Ático;12500.0;Piso;5.0;39;0;0;1
800000;84;3;2;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;9523.81;Piso;1.0;39;0;0;1
2500000;262;3;4;Segunda mano/buen estado;True;True;Chueca-Justicia;Centro;Madrid capital; Si;Exterior;Piso;9541.98;Piso;2.0;12;0;0;1
1380000;130;3;2;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;10615.38;Piso;2.0;39;0;0;1
850000;95;3;2;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;8947.37;Piso;1.0;39;0;0;1
725000;113;3;2;Segunda mano/buen estado;False;True;Palacio;Centro;Madrid capital; No;Interior;Piso;6415.93;Piso;5.0;50;0;1;0
475000;58;;;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital; Si;Exterior;Piso;8189.66;Piso;3.0;30;0;0;1
895000;108;2;;Segunda mano/buen estado;False;True;Palacio;Centro;Madrid capital; Si;Exterior;Ático;8287.04;Piso;4.0;50;0;0;1
792000;146;4;2;Segunda mano/para reformar;False;True;Huertas-Cortes;Centro;Madrid capital; No;Exterior;Piso;5424.66;Piso;4.0;30;1;0;0
1700000;201;4;3;Segunda mano/buen estado;True;True;Palacio;Centro;Madrid capital; Si;Exterior;Piso;8457.71;Piso;1.0;50;0;0;1
250000;35;;;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; No;Exterior;Ático;7142.86;Piso;4.0;39;0;0;0
169000;;;;;False;False;Lavapiés-Embajadores;Centro;Madrid capital; Si;Interior;Piso;;Piso;2.0;38;2;1;1
419000;56;2;;Segunda mano/buen estado;False;True;Lavapiés-Embajadores;Centro;Madrid capital; Si;Exterior;Piso;7482.14;Piso;1.0;38;0;0;1
1100000;99;2;2;Segunda mano/buen estado;True;True;Chueca-Justicia;Centro;Madrid capital; Si;Interior;Piso;11111.11;Piso;2.0;12;0;1;1
2399000;365;8;9;Segunda mano/buen estado;True;True;Huertas-Cortes;Centro;Madrid capital; No;Exterior;Piso;6572.6;Piso;3.0;30;0;0;0
759000;84;2;2;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;9035.71;Piso;4.0;39;0;0;1
1269000;146;3;3;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital; Si;Exterior;Piso;8691.78;Piso;1.0;39;0;0;1
685000;103;2;;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital;;;Piso;6650.49;Piso;;30;0;2;2
1450000;204;4;4;Segunda mano/buen estado;True;True;Huertas-Cortes;Centro;Madrid capital;;;Piso;7107.84;Piso;;30;0;2;2
830000;179;5;;Segunda mano/para reformar;False;False;Malasaña-Universidad;Centro;Madrid capital;;;Piso;4636.87;Piso;;39;1;2;2
1175000;169;3;2;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;6952.66;Piso;;39;0;2;2
840000;109;4;2;Segunda mano/buen estado;True;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;7706.42;Piso;;39;0;2;2
148000;;;;;False;False;Lavapiés-Embajadores;Centro;Madrid capital;;;Piso;;Piso;;38;2;2;2
759000;84;2;2;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;9035.71;Piso;;39;0;2;2
390000;60;;;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital;;;Piso;6500.0;Piso;;30;0;2;2
1699000;250;4;5;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital;;;Piso;6796.0;Piso;;30;0;2;2
1600000;246;5;5;Segunda mano/buen estado;False;False;Palacio;Centro;Madrid capital;;;Piso;6504.07;Piso;;50;0;2;2
1230000;140;3;3;Segunda mano/buen estado;False;True;Malasaña-Universidad;Centro;Madrid capital;;;Piso;8785.71;Piso;;39;0;2;2
460000;59;;;Segunda mano/buen estado;False;True;Lavapiés-Embajadores;Centro;Madrid capital;;;Piso;7796.61;Piso;;38;0;2;2
336500;45;;;Segunda mano/buen estado;True;True;Lavapiés-Embajadores;Centro;Madrid capital;;;Estudio;7477.78;Piso;;38;0;2;2
460000;59;;;Segunda mano/buen estado;False;True;Lavapiés-Embajadores;Centro;Madrid capital;;;Piso;7796.61;Piso;;38;0;2;2
1700000;249;4;5;Segunda mano/buen estado;True;True;Lavapiés-Embajadores;Centro;Madrid capital;;;Piso;6827.31;Piso;;38;0;2;2
1589000;136;3;3;Segunda mano/buen estado;False;True;Huertas-Cortes;Centro;Madrid capital;;;Piso;11683.82;Piso;;30;0;2;2
